L-BFGS | iteration: 205, total loss=184559517696.0000, content_loss=123430039.0625, style loss=184400145000.0000, tv loss=35932924.0000
L-BFGS | iteration: 206, total loss=183371120640.0000, content_loss=123363154.2969, style loss=183211830000.0000, tv loss=35924424.0000
L-BFGS | iteration: 207, total loss=182144630784.0000, content_loss=123453398.4375, style loss=181985145000.0000, tv loss=36029272.0000
L-BFGS | iteration: 208, total loss=180877492224.0000, content_loss=123487041.0156, style loss=180717945000.0000, tv loss=36064204.0000
L-BFGS | iteration: 209, total loss=179654115328.0000, content_loss=123572031.2500, style loss=179494425000.0000, tv loss=36129296.0000
L-BFGS | iteration: 210, total loss=178454593536.0000, content_loss=123645068.3594, style loss=178294770000.0000, tv loss=36177632.0000
L-BFGS | iteration: 211, total loss=177273372672.0000, content_loss=123626074.2188, style loss=177113490000.0000, tv loss=36243284.0000
L-BFGS | iteration: 212, total loss=176093069312.0000, content_loss=123639160.1562, style loss=175933170000.0000, tv loss=36262632.0000
L-BFGS | iteration: 213, total loss=174905491456.0000, content_loss=123665517.5781, style loss=174745500000.0000, tv loss=36328128.0000
L-BFGS | iteration: 214, total loss=173716471808.0000, content_loss=123687265.6250, style loss=173556465000.0000, tv loss=36327336.0000
L-BFGS | iteration: 215, total loss=172615270400.0000, content_loss=123797080.0781, style loss=172455030000.0000, tv loss=36442872.0000
L-BFGS | iteration: 216, total loss=171450957824.0000, content_loss=123794287.1094, style loss=171290745000.0000, tv loss=36416232.0000
L-BFGS | iteration: 217, total loss=170261872640.0000, content_loss=123899609.3750, style loss=170101455000.0000, tv loss=36523752.0000
L-BFGS | iteration: 218, total loss=169028599808.0000, content_loss=123955693.3594, style loss=168868110000.0000, tv loss=36544424.0000
L-BFGS | iteration: 219, total loss=167841333248.0000, content_loss=124019433.5938, style loss=167680725000.0000, tv loss=36585904.0000
L-BFGS | iteration: 220, total loss=166711148544.0000, content_loss=124024023.4375, style loss=166550505000.0000, tv loss=36624592.0000
L-BFGS | iteration: 221, total loss=165498109952.0000, content_loss=124074121.0938, style loss=165337365000.0000, tv loss=36663560.0000
L-BFGS | iteration: 222, total loss=164314710016.0000, content_loss=124174013.6719, style loss=164153805000.0000, tv loss=36740960.0000
L-BFGS | iteration: 223, total loss=163178233856.0000, content_loss=124192099.6094, style loss=163017315000.0000, tv loss=36729004.0000
L-BFGS | iteration: 224, total loss=161988067328.0000, content_loss=124342275.3906, style loss=161826900000.0000, tv loss=36823212.0000
